Rk_x,Player,Age_x,Team,Pos,G_x,GS_x,MPG,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards_x,Player-additional_x,Rk_y,Age_y,Pos_y,G_y,GS_y,MP_y,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards_y,Player-additional_y,Rk,Tm,Salary,VORP_norm,BPM_norm,TS%_norm,WS_norm,PTS_norm,MPG_norm,AST_norm,TRB_norm,PER_norm,STL_norm,BLK_norm,Score,ValuePerMillion
37.0,Franz Wagner,24.0,ORL,SF,34.0,32.0,30.0,7.2,14.9,0.481,1.4,4.1,0.345,5.8,10.8,0.533,0.529,4.8,5.8,0.823,1.3,3.9,5.2,3.3,0.9,0.3,1.7,2.1,20.6,,wagnefr01,274.0,24.0,SF,34.0,32.0,1019.0,19.2,0.588,0.274,0.391,4.7,14.8,9.7,18.2,1.5,1.0,8.9,27.0,1.8,1.1,2.8,0.134,2.6,-0.2,2.5,1.2,,wagnefr01,33,ORL,38661750.0,0.3692307692307692,0.56,0.6258064516129029,0.26851851851851855,0.6733870967741936,0.7557251908396947,0.38666666666666666,0.43333333333333335,0.5561224489795918,0.38888888888888884,0.19999999999999998,0.4874673859765674,0.13337545655443384
38.0,Tyler Herro,26.0,MIA,SG,33.0,28.0,31.3,7.5,15.6,0.48,2.5,6.7,0.378,4.9,8.9,0.556,0.561,3.0,3.3,0.917,0.4,4.4,4.8,4.1,0.7,0.4,1.9,1.9,20.5,,herroty01,271.0,26.0,SG,33.0,28.0,1033.0,17.1,0.602,0.431,0.21,1.4,14.6,7.9,19.7,1.0,1.0,10.2,24.7,1.4,1.0,2.4,0.112,2.4,-0.4,2.0,1.1,,herroty01,54,MIA,31000000.0,0.45614035087719296,0.7500000000000001,0.5876777251184835,0.37634408602150543,0.6819923371647509,0.8477366255144033,0.648148148148148,0.6551724137931034,0.6282051282051283,0.27777777777777773,0.3076923076923077,0.5537295291667044,0.16124973571348072
39.0,Anthony Davis,32.0,DAL,PF,20.0,20.0,31.3,8.5,16.7,0.506,0.5,1.9,0.27,8.0,14.9,0.535,0.521,3.0,4.1,0.728,3.1,8.0,11.1,2.8,1.1,1.7,2.1,2.1,20.4,,davisan02,358.0,32.0,PF,20.0,20.0,626.0,21.5,0.551,0.111,0.243,10.6,26.7,18.7,15.1,1.7,4.5,10.0,27.5,0.4,1.0,1.3,0.103,1.5,0.9,2.4,0.7,,davisan02,6,WAS,54126450.0,0.3137254901960784,0.5298013245033113,0.405737704918033,0.1521739130434783,0.7187499999999999,0.848605577689243,0.43636363636363634,1.0,0.585820895522388,0.6000000000000001,0.8947368421052632,0.5101788454589983,0.12782198998978928
40.0,Alperen Şengün,23.0,HOU,C,72.0,72.0,33.3,8.1,15.6,0.519,0.6,1.8,0.305,7.5,13.8,0.547,0.537,3.6,5.2,0.691,3.0,5.9,8.9,6.2,1.2,1.1,3.2,3.3,20.4,AS,sengual01,25.0,23.0,C,72.0,72.0,2398.0,21.4,0.569,0.117,0.335,10.1,19.4,14.8,28.9,1.8,3.0,15.0,26.6,4.4,3.6,8.0,0.161,2.7,1.5,4.2,3.7,AS,sengual01,47,HOU,33944954.0,0.44444444444444453,0.5073891625615765,0.20703124999999975,0.5273972602739726,0.7008196721311475,0.9387755102040817,0.5673076923076924,0.6039603960396039,0.5067873303167421,0.8461538461538461,0.3333333333333333,0.5397716992678787,0.15313800924543905
41.0,Dillon Brooks,30.0,PHO,SF,56.0,56.0,30.4,7.4,17.1,0.435,2.3,6.6,0.344,5.2,10.5,0.492,0.501,3.0,3.6,0.842,0.8,2.9,3.6,1.8,1.0,0.2,1.8,3.3,20.2,,brookdi01,133.0,30.0,SF,56.0,56.0,1702.0,14.1,0.54,0.385,0.211,2.7,10.8,6.6,9.6,1.7,0.5,8.6,28.6,0.4,1.6,2.1,0.058,-1.0,-1.3,-2.3,-0.1,,brookdi01,88,PHO,21124110.0,0.1692307692307692,0.17600000000000002,0.31612903225806477,0.20370370370370375,0.657258064516129,0.7709923664122137,0.18666666666666665,0.25555555555555554,0.29591836734693877,0.4444444444444445,0.1,0.32963769620961025,0.10806322800395862
42.0,Brandon Miller,23.0,CHO,SF,65.0,65.0,30.3,7.0,16.1,0.435,3.1,8.2,0.383,3.8,7.9,0.489,0.533,3.1,3.4,0.892,1.1,3.8,4.9,3.3,1.0,0.7,2.5,2.8,20.2,,millebr02,85.0,23.0,SF,65.0,65.0,1968.0,16.8,0.574,0.511,0.214,4.1,14.0,9.2,17.8,1.7,2.1,12.5,28.1,2.1,2.4,4.5,0.109,1.7,-0.1,1.6,1.8,,millebr02,149,CHO,11968800.0,0.46153846153846156,0.488,0.5354838709677416,0.42592592592592593,0.657258064516129,0.7671755725190841,0.38666666666666666,0.4000000000000001,0.43367346938775514,0.4444444444444445,0.6,0.5238089120733228,0.21101729175772876
43.0,Bam Adebayo,28.0,MIA,C,73.0,73.0,32.4,6.9,15.7,0.442,1.7,5.5,0.318,5.2,10.2,0.509,0.497,4.5,5.8,0.778,2.0,8.0,10.0,3.2,1.2,0.7,1.6,1.7,20.1,DPOY-11DEF2,adebaba01,29.0,28.0,C,73.0,73.0,2365.0,18.7,0.551,0.349,0.369,6.5,25.7,16.1,14.1,1.7,1.8,8.3,25.0,2.8,3.6,6.4,0.129,1.5,0.4,2.0,2.4,DPOY-11DEF2,adebaba01,40,MIA,37096620.0,0.31313131313131315,0.39901477832512317,0.1367187500000001,0.41780821917808225,0.6885245901639345,0.9020408163265307,0.2788461538461539,0.7128712871287128,0.38461538461538464,0.8461538461538461,0.19999999999999998,0.4507999755057202,0.12475349365926025
44.0,LaMelo Ball,24.0,CHO,PG,72.0,69.0,28.0,7.0,17.3,0.407,3.8,10.3,0.368,3.3,7.0,0.464,0.516,2.2,2.5,0.899,0.9,3.9,4.8,7.1,1.2,0.2,2.8,2.7,20.1,,ballla01,75.0,24.0,PG,72.0,69.0,2017.0,19.7,0.546,0.595,0.144,3.7,15.5,9.7,42.6,2.1,0.8,13.2,32.0,3.6,2.6,6.2,0.147,4.8,-0.1,4.7,3.4,,ballla01,38,CHO,37958760.0,0.5319148936170213,0.631578947368421,0.48927038626609454,0.4642857142857143,0.5606557377049181,0.6415770609318996,0.6818181818181818,0.5205479452054794,0.5432098765432098,0.44444444444444436,0.25,0.5302591229945117,0.14581577841151855
45.0,Desmond Bane,27.0,ORL,SG,82.0,82.0,33.6,7.1,14.7,0.484,2.0,5.2,0.391,5.1,9.5,0.535,0.553,3.8,4.2,0.908,1.2,2.9,4.1,4.1,1.0,0.5,2.0,3.1,20.1,,banede01,3.0,27.0,SG,82.0,82.0,2756.0,16.9,0.607,0.354,0.287,3.9,9.8,6.8,19.3,1.5,1.2,10.8,23.3,4.8,2.6,7.4,0.129,1.6,-0.2,1.4,2.3,,banede01,41,ORL,36725670.0,0.6666666666666666,0.7016129032258065,0.6113744075829385,0.913978494623656,0.6666666666666667,0.9423868312757202,0.648148148148148,0.5344827586206896,0.6153846153846153,0.4444444444444445,0.3846153846153846,0.6632063966548162,0.1840462939080519
46.0,Karl-Anthony Towns,30.0,NYK,C,75.0,75.0,31.0,6.9,13.8,0.501,1.5,4.1,0.368,5.4,9.7,0.557,0.556,4.8,5.5,0.858,3.1,8.7,11.9,3.0,0.9,0.5,2.5,3.4,20.1,AS,townska01,34.0,30.0,C,75.0,75.0,2322.0,22.0,0.619,0.297,0.403,11.2,31.7,21.4,14.7,1.4,1.8,13.3,25.9,5.5,4.0,9.5,0.197,2.7,0.6,3.3,3.1,AS,townska01,11,NYK,53142264.0,0.38383838383838387,0.4630541871921182,0.4023437499999999,0.6301369863013698,0.6885245901639345,0.8448979591836736,0.2596153846153847,0.900990099009901,0.5339366515837105,0.6153846153846155,0.13333333333333333,0.5030522684639538,0.12661861186046472
47.0,Jimmy Butler,36.0,GSW,SF,38.0,38.0,31.1,6.3,12.2,0.519,0.8,2.2,0.376,5.5,9.9,0.552,0.554,6.5,7.6,0.864,2.3,3.2,5.6,4.9,1.4,0.2,1.6,1.2,20.0,,butleji01,236.0,36.0,SF,38.0,38.0,1182.0,23.5,0.646,0.184,0.621,8.2,11.8,10.0,24.3,2.3,0.6,9.3,23.3,4.6,1.1,5.7,0.233,5.0,0.5,5.5,2.3,,butleji01,8,GSW,54126450.0,0.5384615384615384,0.8,1.0,0.5370370370370371,0.6491935483870969,0.7977099236641222,0.6,0.47777777777777775,0.7755102040816327,0.6666666666666666,0.1,0.6309219499155123,0.15807338913451718
49.0,Jalen Duren,22.0,DET,C,70.0,70.0,28.2,7.5,11.5,0.65,0.0,0.0,,7.5,11.5,0.65,0.65,4.6,6.1,0.747,3.8,6.7,10.5,2.0,0.8,0.8,1.9,2.8,19.5,DPOY-11ASNBA3,durenja01,84.0,22.0,C,70.0,70.0,1976.0,26.1,0.688,0.0,0.535,15.3,26.4,20.9,11.0,1.4,3.0,11.6,23.6,7.2,3.8,11.0,0.266,4.4,0.5,5.0,3.5,DPOY-11ASNBA3,durenja01,226,DET,6483144.0,0.4242424242424243,0.5467980295566504,0.6718749999999997,0.732876712328767,0.6639344262295082,0.7306122448979593,0.1634615384615385,0.7623762376237623,0.7194570135746609,0.5384615384615385,0.23333333333333336,0.5532551794949613,0.2959841261125166
50.0,Ja Morant,26.0,MEM,PG,20.0,20.0,28.5,6.6,16.1,0.41,1.0,4.3,0.235,5.6,11.9,0.473,0.441,5.3,5.9,0.897,0.4,2.9,3.3,8.1,1.0,0.3,3.6,2.0,19.5,,moranja01,365.0,26.0,PG,20.0,20.0,569.0,16.6,0.521,0.264,0.363,1.5,11.0,6.2,45.1,1.7,1.0,16.0,32.5,0.0,0.3,0.3,0.024,0.5,-2.0,-1.5,0.1,,moranja01,29,MEM,39446090.0,0.18085106382978725,0.30526315789473685,0.3819742489270387,0.1130952380952381,0.5409836065573771,0.6594982078853047,0.7954545454545454,0.31506849315068486,0.4156378600823046,0.33333333333333326,0.37499999999999994,0.3367297468616508,0.09162876440379267
51.0,Jaren Jackson Jr.,26.0,2TM,C,48.0,48.0,30.3,7.1,15.0,0.476,1.8,4.9,0.357,5.4,10.1,0.533,0.534,3.4,4.2,0.803,0.9,4.8,5.7,2.0,1.1,1.4,2.2,3.7,19.4,,jacksja02,176.0,26.0,C,48.0,48.0,1454.0,15.7,0.576,0.327,0.282,3.1,17.4,10.1,10.4,1.7,4.4,11.7,26.2,0.1,1.3,1.4,0.047,-1.1,0.5,-0.6,0.5,,jacksja02,43,UTA,35000000.0,0.12121212121212123,0.27093596059113306,0.23437499999999978,0.07534246575342465,0.6598360655737704,0.816326530612245,0.1634615384615385,0.2871287128712871,0.24886877828054302,0.7692307692307694,0.4333333333333333,0.3428023343726528,0.09641878332132842
52.0,RJ Barrett,25.0,TOR,SF,57.0,57.0,30.3,7.0,14.3,0.491,1.7,5.0,0.339,5.4,9.4,0.572,0.55,3.5,4.9,0.717,1.0,4.3,5.3,3.3,0.7,0.3,1.7,2.6,19.3,,barrerj01,128.0,25.0,SF,57.0,57.0,1726.0,17.0,0.585,0.347,0.342,3.6,16.3,9.9,16.8,1.2,1.1,9.5,25.8,2.0,2.0,4.0,0.111,1.0,-0.7,0.2,1.0,,barrerj01,63,TOR,27705357.0,0.3384615384615385,0.376,0.6064516129032256,0.37962962962962965,0.6209677419354839,0.7671755725190841,0.38666666666666666,0.4444444444444444,0.44387755102040816,0.27777777777777773,0.19999999999999998,0.43619457159216196,0.13131960053067782
53.0,Zach LaVine,30.0,SAC,SG,39.0,37.0,31.4,6.7,14.0,0.479,2.5,6.5,0.39,4.2,7.5,0.556,0.569,3.2,3.6,0.88,0.2,2.6,2.8,2.3,0.7,0.3,1.9,2.1,19.2,,lavinza01,228.0,30.0,SG,39.0,37.0,1224.0,14.7,0.614,0.464,0.26,0.7,9.4,4.9,11.2,1.1,0.8,10.8,23.7,1.3,0.0,1.3,0.051,0.6,-2.2,-1.5,0.2,,lavinza01,15,SAC,47499660.0,0.2982456140350877,0.467741935483871,0.6445497630331755,0.2580645161290323,0.632183908045977,0.8518518518518517,0.31481481481481477,0.31034482758620685,0.4743589743589744,0.27777777777777773,0.23076923076923075,0.43818349448381405,0.11349779437780982
54.0,Darius Garland,26.0,2TM,PG,45.0,43.0,29.9,6.9,14.9,0.46,2.7,6.8,0.396,4.2,8.1,0.514,0.551,2.3,2.7,0.861,0.4,2.0,2.4,6.7,1.0,0.2,2.9,1.9,18.8,,garlada01,205.0,26.0,PG,45.0,43.0,1344.0,17.1,0.582,0.458,0.182,1.5,7.4,4.5,34.9,1.6,0.6,15.2,27.4,1.7,0.9,2.6,0.092,2.2,-2.4,-0.2,0.6,,garlada01,30,LAC,39446090.0,0.23404255319148937,0.3736842105263158,0.6437768240343346,0.25,0.5180327868852459,0.7096774193548386,0.6363636363636362,0.19178082191780818,0.4362139917695474,0.33333333333333326,0.25,0.37585065005978213,0.10227409661995096
55.0,CJ McCollum,34.0,2TM,PG,76.0,60.0,29.8,6.9,15.2,0.455,2.5,6.7,0.375,4.4,8.5,0.519,0.538,2.4,3.1,0.772,0.8,2.5,3.3,3.9,0.8,0.5,1.8,1.9,18.7,,mccolcj01,44.0,34.0,PG,76.0,60.0,2264.0,15.9,0.566,0.442,0.205,2.9,9.2,6.0,19.7,1.3,1.4,9.7,25.7,1.9,1.0,3.0,0.063,1.4,-1.7,-0.3,1.0,,mccolcj01,58,ATL,30666666.0,0.2765957446808511,0.3684210526315789,0.5751072961373388,0.2738095238095238,0.5147540983606557,0.7060931899641578,0.3181818181818181,0.31506849315068486,0.3868312757201646,0.2222222222222222,0.625,0.3953961747522655,0.11550564269953781
56.0,De'Aaron Fox,28.0,SAS,PG,72.0,72.0,31.0,7.1,14.5,0.486,1.8,5.5,0.332,5.3,9.1,0.58,0.549,2.6,3.4,0.76,0.6,3.2,3.8,6.2,1.2,0.3,2.3,2.3,18.6,AS,foxde01,49.0,28.0,PG,72.0,72.0,2231.0,17.6,0.578,0.377,0.235,2.1,10.7,6.5,29.6,1.9,0.8,12.4,24.9,3.4,3.0,6.4,0.138,1.5,0.6,2.2,2.4,AS,foxde01,39,SAS,37096620.0,0.425531914893617,0.5,0.6266094420600856,0.47619047619047616,0.5114754098360657,0.7491039426523297,0.5795454545454545,0.38356164383561636,0.45679012345679015,0.44444444444444436,0.37499999999999994,0.48047767979302486,0.13296644284914033
57.0,Jerami Grant,31.0,POR,PF,57.0,38.0,29.7,5.8,12.8,0.453,2.4,6.1,0.389,3.4,6.7,0.513,0.547,4.6,5.6,0.814,1.0,2.5,3.5,2.1,0.7,0.6,2.1,2.5,18.6,,grantje01,136.0,31.0,PF,57.0,38.0,1695.0,15.4,0.608,0.479,0.441,3.5,9.3,6.3,11.0,1.2,1.9,12.0,23.8,2.6,1.4,4.0,0.114,0.9,-0.9,0.0,0.9,,grantje01,52,POR,32000001.0,0.3529411764705882,0.3708609271523179,0.639344262295082,0.44565217391304346,0.6484375,0.7848605577689243,0.30909090909090914,0.16483516483516483,0.35820895522388063,0.3333333333333333,0.3157894736842105,0.45207289005205537,0.1304406621435253
58.0,Kon Knueppel,20.0,CHO,SF,81.0,80.0,31.5,6.4,13.4,0.475,3.4,7.9,0.425,3.0,5.5,0.548,0.601,2.4,2.8,0.863,1.2,4.1,5.3,3.4,0.7,0.2,2.0,2.1,18.5,ROY-2,knuepko01,17.0,20.0,SF,81.0,80.0,2551.0,17.1,0.633,0.592,0.208,4.4,14.6,9.6,16.6,1.1,0.7,12.0,22.3,5.6,2.5,8.0,0.151,3.1,-0.4,2.8,3.1,ROY-2,knuepko01,174,CHO,10015680.0,0.6615384615384615,0.584,0.9161290322580644,0.75,0.5887096774193548,0.8129770992366413,0.4,0.4444444444444444,0.4489795918367348,0.27777777777777773,0.1,0.5954225516696301,0.2584128940123161
59.0,DeMar DeRozan,36.0,SAC,PF,77.0,77.0,31.2,6.5,13.1,0.497,0.6,1.9,0.32,5.9,11.1,0.527,0.52,4.9,5.6,0.868,0.5,2.5,2.9,4.1,1.0,0.3,1.2,1.9,18.4,,derozde01,24.0,36.0,PF,77.0,77.0,2406.0,17.8,0.594,0.146,0.429,1.6,9.1,5.3,20.0,1.6,0.9,7.4,22.8,5.2,0.4,5.6,0.112,0.9,-1.0,-0.1,1.1,,derozde01,78,SAC,24570000.0,0.392156862745098,0.3642384105960265,0.5819672131147541,0.6195652173913043,0.6406249999999999,0.844621513944223,0.6727272727272727,0.0989010989010989,0.44776119402985076,0.5333333333333333,0.15789473684210525,0.4834489631546581,0.1510057813015054
60.0,Amen Thompson,23.0,HOU,PG,79.0,79.0,37.4,7.1,13.2,0.534,0.3,1.5,0.216,6.7,11.7,0.573,0.545,3.8,4.9,0.779,3.0,4.8,7.8,5.3,1.5,0.6,2.4,2.2,18.3,DPOY-8,thompam01,1.0,23.0,PG,79.0,79.0,2953.0,18.9,0.594,0.111,0.374,8.9,14.0,11.5,20.4,2.0,1.5,13.5,20.0,6.5,3.8,10.3,0.167,1.6,1.0,2.6,3.4,DPOY-8,thompam01,177,HOU,9690600.0,0.5319148936170213,0.5210526315789474,0.6952789699570813,0.7083333333333334,0.5016393442622951,0.9784946236559139,0.4772727272727271,0.9315068493150683,0.5102880658436213,0.611111111111111,0.7499999999999999,0.5767930532635454,0.2539644859398413
61.0,Evan Mobley,24.0,CLE,PF,65.0,63.0,31.9,7.2,13.2,0.546,1.0,3.2,0.297,6.3,10.0,0.626,0.582,2.8,4.6,0.606,2.4,6.6,9.0,3.6,0.7,1.7,1.9,2.4,18.2,,mobleev01,67.0,24.0,PF,65.0,63.0,2074.0,20.0,0.596,0.243,0.346,8.3,22.7,15.5,16.8,1.1,5.2,11.0,22.6,3.6,2.9,6.5,0.15,1.8,1.2,3.0,2.6,,mobleev01,17,CLE,46394100.0,0.6862745098039215,0.5695364238410596,0.5901639344262295,0.717391304347826,0.6328124999999999,0.8725099601593624,0.5818181818181819,0.7692307692307693,0.5298507462686567,0.3333333333333333,0.8947368421052632,0.647104064160945,0.16864086734904837
62.0,Scottie Barnes,24.0,TOR,PF,80.0,80.0,33.5,7.1,14.0,0.507,0.9,2.8,0.304,6.3,11.2,0.557,0.537,3.0,3.7,0.815,1.9,5.6,7.5,5.9,1.4,1.5,2.6,2.6,18.1,DPOY-5ASDEF2,barnesc01,7.0,24.0,PF,80.0,80.0,2681.0,19.2,0.577,0.199,0.264,6.3,19.3,12.7,26.3,2.1,4.2,14.3,23.4,3.3,4.5,7.8,0.14,1.9,2.3,4.2,4.2,DPOY-5ASDEF2,barnesc01,32,TOR,38661750.0,1.0,0.6490066225165564,0.512295081967213,0.8586956521739131,0.62890625,0.9362549800796812,1.0,0.6043956043956045,0.49999999999999994,0.7999999999999999,0.7894736842105263,0.7855178821732224,0.21492475020997967
64.0,Jalen Green,23.0,PHO,SG,32.0,27.0,25.9,6.8,16.0,0.422,2.2,7.1,0.313,4.5,8.9,0.509,0.491,2.0,2.7,0.747,0.5,3.1,3.6,2.8,1.1,0.3,2.3,1.3,17.8,,greenja05,322.0,23.0,SG,32.0,27.0,828.0,14.8,0.516,0.443,0.17,2.1,13.9,7.8,18.6,2.0,0.9,11.6,31.9,-0.6,1.0,0.3,0.019,-0.2,-0.9,-1.1,0.2,,greenja05,48,PHO,33584499.0,0.2982456140350877,0.5,0.18009478672985801,0.15053763440860218,0.578544061302682,0.625514403292181,0.40740740740740733,0.4482758620689655,0.4807692307692309,0.5000000000000001,0.23076923076923075,0.40251750300973377,0.11454470716830926
65.0,Saddiq Bey,26.0,NOP,SF,72.0,64.0,31.2,6.1,13.4,0.451,2.1,5.7,0.367,4.0,7.7,0.514,0.529,3.4,4.1,0.841,1.7,3.9,5.6,2.5,0.9,0.1,0.9,1.3,17.7,,beysa01,47.0,26.0,SF,72.0,64.0,2246.0,17.1,0.579,0.426,0.305,5.7,13.5,9.6,11.9,1.4,0.3,5.8,21.6,4.5,1.0,5.4,0.116,2.3,-1.8,0.5,1.4,,beysa01,234,NOP,6118644.0,0.39999999999999997,0.4,0.5677419354838706,0.5092592592592593,0.5564516129032258,0.8015267175572519,0.28,0.47777777777777775,0.4489795918367348,0.38888888888888884,0.0,0.44955912182378216,0.2481913925035784
66.0,Bennedict Mathurin,23.0,2TM,SF,54.0,25.0,30.0,5.4,12.5,0.43,1.4,4.4,0.315,4.0,8.1,0.492,0.485,5.4,6.2,0.869,1.0,4.4,5.4,2.4,0.8,0.2,2.2,2.5,17.6,,mathube01,144.0,23.0,SF,54.0,25.0,1620.0,14.7,0.575,0.352,0.496,3.9,16.5,10.2,12.0,1.3,0.7,12.5,25.2,1.0,1.1,2.1,0.062,-1.1,-1.4,-2.5,-0.2,,mathube01,183,LAC,9187573.0,0.15384615384615385,0.16,0.5419354838709675,0.20370370370370375,0.5524193548387097,0.7557251908396947,0.26666666666666666,0.4555555555555556,0.32653061224489793,0.33333333333333337,0.1,0.3097179716257706,0.13964773039268746
67.0,Coby White,25.0,2TM,SG,50.0,26.0,25.0,5.6,12.5,0.446,2.3,6.4,0.362,3.3,6.1,0.534,0.539,3.9,4.8,0.817,0.3,3.1,3.4,4.0,0.5,0.1,2.6,2.2,17.4,,whiteco01,222.0,25.0,SG,50.0,26.0,1249.0,16.1,0.595,0.51,0.387,1.5,13.1,7.4,24.8,0.9,0.4,14.9,28.8,1.2,0.7,2.0,0.076,0.6,-1.9,-1.3,0.2,,whiteco01,142,CHO,12888889.0,0.2982456140350877,0.48387096774193555,0.5545023696682465,0.33333333333333337,0.5632183908045977,0.588477366255144,0.6296296296296295,0.41379310344827586,0.5641025641025642,0.16666666666666666,0.07692307692307693,0.40782213689997365,0.15953200642659204
68.0,Kevin Porter Jr.,25.0,MIL,PG,38.0,36.0,33.2,6.3,13.5,0.465,1.2,3.8,0.322,5.1,9.8,0.52,0.51,3.6,4.1,0.878,0.9,4.3,5.2,7.4,2.2,0.5,2.9,2.3,17.4,,porteke02,221.0,25.0,PG,38.0,36.0,1261.0,18.7,0.567,0.278,0.304,3.1,14.6,8.9,33.8,3.2,1.5,15.9,24.3,1.5,1.3,2.8,0.106,0.8,1.2,2.1,1.3,,porteke02,260,MIL,5134000.0,0.30851063829787234,0.4947368421052632,0.579399141630901,0.2619047619047619,0.47213114754098356,0.8279569892473119,0.7159090909090909,0.5753424657534246,0.5020576131687242,1.0,0.625,0.4667974430789995,0.2853485541785096
69.0,Paul George,35.0,PHI,PF,37.0,37.0,30.7,6.1,13.9,0.439,2.7,6.9,0.392,3.4,7.0,0.484,0.536,2.5,3.0,0.82,0.5,4.8,5.3,3.6,1.7,0.4,1.7,2.3,17.3,,georgpa01,255.0,35.0,PF,37.0,37.0,1135.0,16.7,0.57,0.497,0.216,1.9,17.1,9.4,17.7,2.6,1.3,10.2,23.3,1.1,1.4,2.5,0.108,1.0,0.7,1.7,1.1,,georgpa01,13,PHI,51666090.0,0.392156862745098,0.48344370860927155,0.48360655737704905,0.28260869565217395,0.59765625,0.8247011952191234,0.5818181818181819,0.3626373626373626,0.4067164179104477,1.0,0.2105263157894737,0.48587430281464716,0.12316824617361567
70.0,Ryan Rollins,23.0,MIL,PG,74.0,67.0,32.1,6.6,13.9,0.472,2.5,6.1,0.406,4.1,7.8,0.523,0.561,1.7,2.1,0.796,0.7,3.8,4.6,5.6,1.5,0.4,2.7,2.6,17.3,,rolliry01,28.0,23.0,PG,74.0,67.0,2376.0,16.2,0.583,0.44,0.152,2.6,13.4,8.0,27.1,2.3,1.3,15.5,24.2,1.7,1.8,3.4,0.069,0.7,-0.5,0.2,1.3,,rolliry01,286,MIL,4000000.0,0.30851063829787234,0.39473684210526316,0.6480686695278968,0.2976190476190476,0.46885245901639344,0.7885304659498208,0.5113636363636364,0.49315068493150677,0.39917695473251025,0.611111111111111,0.5,0.42340705960170516,0.3054236325823789
71.0,Miles Bridges,27.0,CHO,PF,77.0,77.0,31.0,6.2,13.5,0.46,1.9,5.8,0.333,4.3,7.8,0.554,0.531,2.7,3.3,0.822,1.0,4.9,5.8,3.2,0.6,0.4,1.4,1.7,17.1,,bridgmi02,26.0,27.0,PF,77.0,77.0,2387.0,16.0,0.57,0.427,0.243,3.6,17.4,10.6,15.9,1.0,1.3,8.5,22.3,4.0,2.5,6.5,0.13,1.2,-0.1,1.1,1.9,,bridgmi02,75,CHO,25000000.0,0.5490196078431372,0.44370860927152317,0.48360655737704905,0.717391304347826,0.58984375,0.8366533864541832,0.5090909090909091,0.4175824175824176,0.3805970149253731,0.26666666666666666,0.2105263157894737,0.5182983866965476,0.1610184470902259
72.0,Chet Holmgren,23.0,OKC,PF,69.0,69.0,28.9,6.3,11.3,0.557,1.3,3.5,0.362,5.0,7.8,0.646,0.614,3.3,4.1,0.792,1.9,7.0,8.9,1.7,0.6,1.9,1.6,2.3,17.1,DPOY-2ASNBA3DEF1,holmgch01,79.0,23.0,PF,69.0,69.0,1997.0,21.6,0.653,0.312,0.365,7.4,25.3,16.7,8.6,1.0,6.4,10.6,21.9,4.4,4.7,9.1,0.219,2.4,1.9,4.2,3.1,DPOY-2ASNBA3DEF1,holmgch01,133,OKC,13731368.0,0.784313725490196,0.6490066225165564,0.823770491803279,1.0,0.58984375,0.7529880478087648,0.23636363636363633,0.7582417582417583,0.5895522388059702,0.26666666666666666,1.0,0.7085057003677567,0.2704547614196222
73.0,Jalen Williams,24.0,OKC,SG,33.0,33.0,28.4,6.5,13.5,0.484,0.7,2.3,0.299,5.8,11.2,0.523,0.51,3.3,3.9,0.837,0.8,3.8,4.6,5.5,1.2,0.3,1.9,2.0,17.1,,willija06,292.0,24.0,SG,33.0,33.0,936.0,19.0,0.56,0.173,0.289,3.3,13.9,8.8,29.3,2.0,0.9,11.1,26.2,1.3,1.7,3.0,0.156,1.1,1.0,2.1,1.0,,willija06,224,OKC,6580997.0,0.43859649122807015,0.7580645161290324,0.388625592417062,0.44086021505376344,0.5517241379310346,0.728395061728395,0.9074074074074074,0.6206896551724137,0.7500000000000001,0.5555555555555556,0.23076923076923075,0.531870333905135,0.2822811879050579
74.0,Josh Giddey,23.0,CHI,PG,54.0,51.0,32.1,5.9,13.3,0.448,1.9,5.2,0.364,4.0,8.0,0.502,0.52,3.2,4.2,0.763,1.2,7.1,8.3,9.1,1.0,0.5,3.6,1.7,17.0,,giddejo01,127.0,23.0,PG,54.0,51.0,1731.0,18.0,0.562,0.395,0.318,4.2,23.1,13.7,41.1,1.5,1.4,19.3,24.4,1.6,1.7,3.2,0.09,2.3,0.4,2.7,2.0,,giddejo01,74,CHI,25000000.0,0.3829787234042553,0.5263157894736842,0.5579399141630903,0.28571428571428575,0.45901639344262296,0.7885304659498208,0.9090909090909091,1.0,0.4732510288065844,0.33333333333333326,0.625,0.4553284136660673,0.1414557250541689
75.0,Payton Pritchard,28.0,BOS,PG,79.0,50.0,32.4,6.4,13.8,0.464,2.7,7.1,0.377,3.7,6.7,0.556,0.561,1.5,1.7,0.89,0.9,3.1,3.9,5.2,0.7,0.1,1.4,1.5,17.0,,pritcpa01,16.0,28.0,PG,79.0,50.0,2556.0,17.1,0.584,0.515,0.125,3.0,10.2,6.7,23.5,1.1,0.4,8.7,21.4,6.1,2.4,8.5,0.16,2.6,-0.3,2.3,2.8,,pritcpa01,213,BOS,7232143.0,0.46808510638297873,0.5052631578947369,0.652360515021459,0.6011904761904762,0.45901639344262296,0.7992831541218638,0.46590909090909083,0.39726027397260266,0.4362139917695474,0.1666666666666666,0.125,0.4670058214890188,0.23603612167049548
